"timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"48","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"49","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"50","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"51","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"52","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"53","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"54","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"55","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"56","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","25","25","25","25","25","23.000000000000004","23.000000000000004"
"57","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"58","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"59","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"60","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004"
"61","25","25","25","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25"
"62","25","25","25","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25"
"63","25","25","25","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25"
"64","25","25","25","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25"
"65","25","25","25","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25"
"66","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"67","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"68","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"69","25","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"70","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"71","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"72","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"73","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"74","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"75","25","25","25","25","23.000000000000004","23.000000000000004","25","23.000000000000004","23.000000000000004","25","25","25"
"76","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25","25","25","25"
"77","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25","25","25","25"
"78","25","25","25","25","23.000000000000004","23.000000000000004","25","25","25","25","25","25"
"79","25","25","25","25","25","25","25","25","25","25","25","25"
"80","25","25","25","25","25","25","25","25","25","25","25","25"
"81","25","25","25","25","25","25","25","25","25","25","25","25"
"82","25","25","25","25","25","25","25","25","25","25","25","25"
"83","25","25","25","25","25","25","25","25","25","25","25","25"
"84","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"85","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"86","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"87","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"88","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"89","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"90","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"91","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"92","25","25","25","25","25","25","25","25","26.999999999999996","26.999999999999996","26.999999999999996","26.999999999999996"
"93","25","25","25","25","25","25","25","25","25","25","25","25"
"94","25","25","25","25","25","25","25","25","25","25","25","25"
"95","25","25","25","25","25","25","25","25","25","25","25","25"
