"timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"14","0.0020041323369451593","0","0.0000000000013462387093915098","0","0.0036537669507696424","0.009772796916866508","0.007232172851359862","0.005061142301840199","0.00022473364182969306","0","0","0.00016606614808819284"
"15","0.0016888516453979312","0","0.0000000000002771786119462572","0","0.0036184837044516698","0.00912861991278085","0.006340856920631995","0.004808307778984028","0.0005548158514709964","0","0","0.00003419154723247567"
"16","0.0023792862258613465","0","0.00000000000005706861820603834","0","0.0031188237807995957","0.009367942234177428","0.005605180624249719","0.0062546730248139604","0.00013239104336671832","0","0","0.000060222672248313006"
"17","0.0032287860472342603","0","0.000000000000011749922409518536","0","0.0028142207314808838","0.011881334619196089","0.004827783145357567","0.006026300654574436","0.000027258141797965414","0","0","0.00006021086411029408"
"18","0.003383160369766997","0","0.0000000000000024192048269200577","0","0.00294089840206088","0.021058854857479256","0.005735002384275329","0.005670108271695079","0.000005612209673579575","0","0","0.00008197069999595522"
"19","0.0042044589346150706","0","4.980928205834103e-16","0","0.0037837847110733787","0.03456902456852952","0.011885413507134825","0.006365401203646142","0.0000011555042032458396","0","0","0.00001687704022075807"
"20","0.005604616904067085","0","1.025528947181353e-16","0","0.009678722322574914","0.05208708677151068","0.016405108655726593","0.0075726883261193175","0.00000023790806854641134","0","0","0.000020969883657869718"
"21","0.003438554560932814","0","2.111473159310023e-17","0","0.020054950560403257","0.07124457171136729","0.03841434730414642","0.008522504864429252","0.00000004898316156747199","0","0","0.00000989377729030323"
"22","0.0011020152684310337","0","4.34733599157806e-18","0","0.05557085511319315","0.09896782820272701","0.0650398742245645","0.01366042541333233","0.000000010085198588701912","0","0","0.0000503610964557954"
"23","0.0009764446036868296","0","8.950779289018208e-19","0.00003929137045220471","0.12205106501835965","0.18108943479396383","0.08636545982497995","0.029520869108801064","0.000000002076452954827194","0","0","0.00003117082448774286"
"24","0.0006800798367173457","0","1.8428860809452964e-19","0.0013797011970570633","0.21049974531300814","0.2808641195495222","0.09280706521095741","0.07139422547949541","0.0000000004275232496106503","0","0","0.000006417796342104985"
"25","0.001004427751936775","0","0.001228030205786771","0.00493654249842562","0.30245949300204605","0.39547578219536944","0.11247914345200453","0.10581602431656337","0.00007085206060853581","0","0","0.000016775042743718742"
"26","0.0005325523960787074","0","0.014328259951661152","0.014835851167282463","0.40435834925180864","0.3660535615300109","0.11250058073322047","0.23033652281822495","0.0034745269825176466","0","0","0.00014513491143424968"
"27","0.0003067701265701452","0","0.03112109562311284","0.02708945935788459","0.5167688496816359","0.24363538313240068","0.11699915035145393","0.33785891300559573","0.015128125704495194","0","0","0.00005068391254658562"
"28","0.00013292635888177215","0","0.06716682731264596","0.04892797006106593","0.6398003075062852","0.18192666040644304","0.14686826430609903","0.4836706184675029","0.018565796910352532","0.001093599625179806","0","0.0000104353681332027"
"29","0.000053275291475703336","0.0025585113591649407","0.07348138412510886","0.043840935111950946","0.769061266558457","0.19008839685620427","0.17568844118591134","0.6442145225664528","0.02425276410611702","0.014455042384165794","0","0.0000021485497587695283"
"30","0.00002197287910208687","0.01723462624510973","0.07245064507353048","0.05222753042710859","0.9137206689633265","0.21426156661387963","0.2218219277772502","0.8296382201979347","0.035356992252035556","0.023296888054679773","0","0.0000004423673421947433"
"31","0.0009513688141556542","0.053134367015859614","0.08373521540950721","0.12842413616930842","1.055950554680052","0.2664837200104399","0.2778345544096547","1.0434123755607334","0.03500394913132656","0.03276010175517663","0","0.00000009107951288617674"
"32","0.007493653739431342","0.07969304326070359","0.0999755085877299","0.22524966261280804","1.1960693995630145","0.31472168895859637","0.3350958697390555","1.2619145646988714","0.07010896325192623","0.04258267548049045","0","0.00000001875246401876411"
"33","0.014573392571196964","0.12409450293166253","0.12379076518579372","0.19087426432426643","1.3133568249139602","0.3299993181127561","0.5182690256309481","1.2906861190961256","0.07685749217162306","0.0927399499256679","0","0.000000003860966046387517"
"34","0.02872972642403108","0.29411761059654856","0.12281360240650371","0.1502710367703521","1.4697535015141436","0.32273454562255016","0.5703784805168773","1.0702601163713585","0.08070758951465146","0.12675428225607727","0","0.0006603984391438825"
"35","0.040712154269842774","0.31028933677119347","0.11443644727749436","0.1762926885198451","1.5958881078753522","0.3695203893736976","0.5920296252005787","1.3448260420526743","0.0863168184354403","0.20043132534485872","0","0.003949331154189385"
"36","0.054146373595083494","0.30022433285254707","0.15014598383351632","0.2482265810572241","1.7148469412911553","0.3968185926917716","0.6836978045807939","1.6937730017734103","0.09457645910742453","0.33476408235003846","0.01980174224961773","0.005555935499250767"
"37","0.07418497298207662","0.45494567076935144","0.262445840484399","0.31841420327495806","1.852737250893827","0.5217905199736357","0.84197148046075","1.7277514712475843","0.15787127944506418","0.4465229071457016","0.15880614619054348","0.0065802272181925085"
"38","0.111617087826992","0.4748156820543901","0.3799444588081456","0.36806628142066117","1.9859736163073625","0.5031329884199158","1.0024688044781682","1.5078012758524293","0.23462467276888285","0.5878651787452956","0.5247870890276003","0.012375156622712016"
"39","0.16523498319299115","0.8076600164451415","0.45015430068137424","0.4498339616515432","2.100760803217842","0.5306906638015315","1.115633020972422","1.7374542346954447","0.26534944418588313","0.49511060997671374","0.6917833155035706","0.018120748755788063"
"40","0.22434283592118073","0.6859402441076571","0.4245306111575169","0.3514829298933225","2.217012051509619","0.5669440205208798","1.15721220431064","2.029930202366473","0.27722193681330587","0.4128344002193902","0.6920794701573966","0.02677286607335068"
"41","0.3300990482893424","0.9056829807016255","0.41992663613444586","0.5359848324818874","2.336300514542323","0.5345736538578205","0.9784660567967526","2.1559589023117494","0.38627321031755","0.5117097733804313","0.8013791883649748","0.04784900480191786"
"42","0.32133394752097644","0.6914952678067805","0.5151155749008482","0.6914196673577804","2.442810984732059","0.5060509536778325","1.0499754173953884","2.1979772382772844","0.36337076045656735","0.4389669481425161","0.8888537227795997","0.05216077400045523"
"43","0.20948933667962086","0.5576397171745714","0.32344335954670933","0.5870746180663252","2.4825559279971467","0.40274519954950433","0.8043980030003406","2.4496599575444824","0.27128154269405713","0.32302801914828116","0.9394442736025393","0.07087476437488191"
"44","0.2178897776478867","0.6855085828880133","0.23275477051396087","0.41414785666105125","2.578228613700175","0.3751697495324532","0.7874139800499151","2.571997693509613","0.2652752763661647","0.2795318230511512","0.9824900384822476","0.08733099671092642"
"45","0.2378751333563442","0.5740724885822218","0.24109617975903083","0.3290263387410143","2.6569200142135845","0.4677309687526784","1.096667070385028","2.6380614234583635","0.307941425470924","0.23330320804560903","1.0097742050716183","0.08326048289974737"
"46","0.4370256084491757","0.4501116225186595","0.23962781704421895","0.40379940062880987","2.0331628955006944","0.5070937951190394","1.050391506001822","2.693951161750314","0.35953424651957033","0.24537710422539868","1.030960314140235","0.07765358467617871"
"47","0.5278107209329592","0.5365681382528449","0.2749681355047934","0.39779896054257796","2.6213988167553097","0.4120801802980387","1.0204743303467996","2.66295253991941","0.41125827950019006","0.3260001745061232","1.0488995400480428","0.07238169299150606"
"48","0.5247420331416207","0.5952690053088898","0.23907794110135774","0.32639446017349893","2.9406171378056194","0.43607456575444037","1.228213800201546","2.708429456581107","0.5860184631188238","0.3453507642298293","1.009181447282208","0.06998761716363507"
