"index","timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"45","45","-0.033493369817733765","0.00490337610244751","0.0028717219829559326","0.009259730577468872","-0.005307525396347046","-0.004869967699050903","0.0093173086643219","-0.020555317401885986","0.008204281330108643","-0.08770212531089783","-0.005058795213699341","0.0003941357135772705"
"46","46","-0.0026593804359436035","-0.0013440847396850586","0.008156031370162964","-0.07564540207386017","-0.003115624189376831","-0.011323541402816772","0.009943187236785889","-0.010194629430770874","0.005736857652664185","0.04122611880302429","0.006186306476593018","-0.00008824467658996582"
"47","47","0.00536656379699707","0.010366946458816528","0.005031585693359375","0.036617279052734375","0.009680479764938354","-0.002823084592819214","0.005801945924758911","0.0016499459743499756","-0.003172546625137329","0.04600602388381958","0.003719896078109741","-0.007338404655456543"
"48","48","0.004330098628997803","0.005190789699554443","0.0004552602767944336","0.04117673635482788","0.09032991528511047","0.07849645614624023","0.050936102867126465","0.09064507484436035","-0.0003279447555541992","0.030385822057724","0.002189040184020996","0.0013514459133148193"
"49","49","0.022671937942504883","-0.0037396252155303955","-0.010136783123016357","0.019149869680404663","0.06967484951019287","0.07857808470726013","0.03683158755302429","0.07062649726867676","0.014075279235839844","0.00571635365486145","0.0012059211730957031","0.007187098264694214"
"50","50","-0.05661123991012573","0.01259756088256836","0.001779019832611084","0.0174599289894104","0.046452879905700684","0.05504322052001953","0.030115455389022827","0.05243569612503052","0.005079150199890137","0.007216513156890869","-0.004817783832550049","0.004146099090576172"
"51","51","-0.011779338121414185","0.03229570388793945","0.0025552213191986084","0.014376848936080933","0.03769576549530029","0.025942176580429077","0.01742088794708252","0.03846576809883118","0.0005595684051513672","-0.0016473233699798584","-0.006329715251922607","0.003261059522628784"
"52","52","0.03723296523094177","0.041275590658187866","0.0014553964138031006","0.014084786176681519","-0.066708043217659","-0.05692411959171295","-0.0456928014755249","-0.07379139959812164","-0.004608064889907837","-0.018290191888809204","0.004849672317504883","-0.0073527991771698"
"53","53","-0.0019813179969787598","0.037938833236694336","0.0006682872772216797","0.00890129804611206","-0.04068639874458313","0.006139963865280151","-0.027434110641479492","-0.05870988965034485","0.012674570083618164","-0.10769174993038177","0.003071725368499756","0.0006966292858123779"
"54","54","0.004368305206298828","-0.01043674349784851","-0.007784157991409302","0.0058637261390686035","-0.030115127563476562","0.00006541609764099121","-0.010544955730438232","-0.049094706773757935","0.008641958236694336","-0.03268095850944519","0.0017862915992736816","0.004359245300292969"
"55","55","0.025780022144317627","-0.0074728429317474365","-0.00025653839111328125","-0.002969592809677124","0.016308516263961792","0.02017149329185486","-0.010083556175231934","-0.03819701075553894","0.005636453628540039","0.0392645001411438","0.0003446042537689209","0.0019378364086151123"
"56","56","0.020677655935287476","-0.00286179780960083","-0.019354313611984253","0.00047510862350463867","0.04217451810836792","0.01676928997039795","-0.002975672483444214","-0.02492135763168335","-0.005344778299331665","0.03338140249252319","-0.011065572500228882","-0.0004749894142150879"
"57","57","0.0067927539348602295","-0.008707761764526367","-0.06982599198818207","-0.00016894936561584473","0.045589447021484375","0.0153123140335083","-0.0064961910247802734","-0.015013426542282104","-0.01314002275466919","0.021288037300109863","-0.0017757117748260498","-0.010147780179977417"
"58","58","0.009208619594573975","0.000742495059967041","-0.02528950572013855","-0.001547485589981079","0.04841810464859009","-0.0013294219970703125","-0.008609622716903687","-0.018818289041519165","0.0009562671184539795","0.016633301973342896","0.0028255879878997803","-0.036743223667144775"
"59","59","-0.02330639958381653","-0.0051364898681640625","0.029521942138671875","0.00019592046737670898","0.03106290102005005","-0.007751673460006714","-0.013124912977218628","-0.021540552377700806","0.0004450678825378418","0.011351466178894043","0.0012988448143005371","-0.1033107340335846"
"60","60","-0.09802883863449097","-0.020383477210998535","0.007916867733001709","-0.00529518723487854","0.024238646030426025","-0.02108052372932434","-0.0150909423828125","-0.005773425102233887","0.0029795467853546143","0.0004261136054992676","0.00033670663833618164","0.034834206104278564"
"61","61","-0.08725316822528839","-0.02181360125541687","0.024418503046035767","0.002227962017059326","0.005491375923156738","-0.12479391694068909","-0.010807394981384277","-0.006459057331085205","-0.0003978610038757324","-0.025233179330825806","-0.019769996404647827","0.031936049461364746"
"62","62","0.045272767543792725","-0.012273311614990234","-0.0076229870319366455","-0.00970277190208435","-0.026485145092010498","0.03437119722366333","-0.003984570503234863","-0.007362723350524902","-0.005106985569000244","-0.009979397058486938","-0.014488786458969116","0.016888141632080078"
"63","63","0.022285044193267822","-0.014907419681549072","-0.0783100426197052","-0.008279591798782349","-0.0014955103397369385","0.004640340805053711","-0.014035582542419434","-0.013977229595184326","-0.023265957832336426","-0.01127353310585022","-0.004752457141876221","-0.006046384572982788"
"64","64","0.014045655727386475","-0.019451022148132324","0.023575186729431152","-0.010032892227172852","0.012417584657669067","0.00015157461166381836","-0.029497206211090088","-0.011243820190429688","-0.018552184104919434","-0.010574132204055786","-0.0035054683685302734","-0.0015657544136047363"
"65","65","0.012014150619506836","-0.041419416666030884","0.02360135316848755","-0.011452794075012207","-0.01967868208885193","-0.005088120698928833","-0.03196260333061218","-0.01280200481414795","-0.00788426399230957","-0.009497195482254028","-0.13026940822601318","-0.006158053874969482"
